hit_id,x,y,z,volume_id,layer_id,module_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight,pt
114462,173.483,1009.27,-449.8,17,10,1022,454876893942906880,173.472,1009.27,-450.398,0.531298,1.32545,-0.632711,1.42004e-05,1.4279689
114467,159.875,1007.0,-428.2,17,10,1023,301750589602136064,159.905,1006.99,-432.304,-0.0936916,1.34048,-0.553384,1.52717e-05,1.3437502
114472,-21.7974,1021.37,-428.2,17,10,1027,873714957823246336,-21.8012,1021.37,-426.019,-0.38798,3.63845,-1.53296,3.48394e-05,3.6590772
114482,-308.298,973.341,-417.4,17,10,1034,166633942126952448,-308.275,973.344,-415.148,-0.118488,1.38923,-0.563695,1.7088e-05,1.3942738
114493,-593.638,835.056,-385.0,17,10,1041,639517194400563200,-593.632,835.059,-389.4,-0.644697,0.372426,-0.282691,9.84538e-06,0.744537
114497,-652.555,787.899,-363.4,17,10,1043,837671660994691072,-652.529,787.914,-362.459,-1.63751,2.46633,-1.01445,3.19583e-05,2.960443
114501,-752.735,687.009,-417.4,17,10,1047,860190140167880704,-752.733,687.011,-413.07,-1.02329,0.52179,-0.461584,1.32543e-05,1.1486459
114503,-754.896,685.198,-395.8,17,10,1047,837698530310094848,-754.874,685.217,-397.048,-1.70757,1.2589,-0.786948,7.14522e-05,2.1214676
114517,-980.666,280.575,-412.0,17,10,1058,968275294274191360,-980.663,280.58,-411.989,-1.75678,0.185077,-0.697897,2.46774e-05,1.7665021
114519,-1002.54,211.752,-449.8,17,10,1059,364795830424567808,-1002.55,211.745,-449.354,-0.684564,0.460632,-0.338374,9.85175e-06,0.8251119
114520,-997.162,208.15,-449.8,17,10,1060,364795830424567808,-997.166,208.138,-446.687,-0.686034,0.457665,-0.339666,8.84131e-06,0.82468176
114525,-1018.74,95.0059,-363.4,17,10,1062,27047298848522240,-1018.74,94.9836,-363.464,-1.36757,-0.187758,-0.485776,1.97e-05,1.3803989
114531,-1015.97,-56.5691,-260.4,17,10,1066,4525864737832960,-1015.96,-56.5573,-255.831,-0.725682,0.26749,-0.189072,9.52538e-06,0.77341145
114537,-1001.57,-170.469,-314.4,17,10,1069,671054555139538944,-1001.58,-170.414,-318.246,-0.66996,-0.422539,-0.234848,9.53138e-06,0.79207677
114555,-774.253,-657.42,-260.4,17,10,1082,639524684823527424,-774.255,-657.415,-263.249,-0.572085,-0.882975,-0.275192,1.54332e-05,1.0521055
114562,-668.03,-770.768,-346.8,17,10,1085,873698602587783168,-668.049,-770.746,-348.953,-0.210191,-0.70779,-0.25326,1.04658e-05,0.73834074
114573,-225.523,-993.894,-292.8,17,10,1097,680046567389921280,-225.512,-993.898,-288.481,0.109431,-0.884533,-0.250186,1.2507e-05,0.8912765
114577,-136.821,-1010.9,-260.4,17,10,1099,216177042721341440,-136.808,-1010.9,-261.792,-0.443876,-0.94662,-0.266444,1.40952e-05,1.0455216
114585,85.3174,-1018.5,-325.2,17,10,1104,468378621854089216,85.2799,-1018.5,-320.207,0.372748,-0.777052,-0.26735,1.19152e-05,0.86182994
114587,82.2033,-1012.0,-314.4,17,10,1105,468378621854089216,82.186,-1012.0,-317.97,0.368428,-0.779053,-0.267831,1.04709e-05,0.8617788
114590,130.254,-1007.77,-292.8,17,10,1106,220711222515859456,130.222,-1007.77,-293.761,0.523262,-2.35522,-0.650636,7.01441e-05,2.4126468
114610,775.689,-663.907,-303.6,17,10,1123,22524457767665664,775.69,-663.906,-304.383,0.849406,-1.13259,-0.425446,2.01767e-05,1.4157157
114613,821.382,-603.998,-325.2,17,10,1125,292745245773266944,821.38,-604.0,-330.252,0.394636,-0.675634,-0.252237,9.43906e-06,0.7824442
114634,1017.82,-57.1562,-282.0,17,10,1139,324260959877070848,1017.83,-57.1279,-282.457,0.896443,0.254859,-0.253028,1.27722e-05,0.9319674
114639,1016.58,7.99115,-314.4,17,10,1141,662034161745264640,1016.58,7.97018,-319.459,0.7702,-0.294414,-0.247265,1.07051e-05,0.824553
114653,990.981,246.47,-336.0,17,10,1146,445858493413457920,990.979,246.486,-339.563,1.4332,0.671117,-0.511853,2.05008e-05,1.5825486
114657,981.263,276.189,-336.0,17,10,1147,734087426456158208,981.26,276.217,-340.251,0.923717,-0.054141,-0.297792,1.37745e-05,0.9253023
114658,970.77,305.605,-260.4,17,10,1148,153124929951236096,970.768,305.618,-257.127,1.29127,0.0897773,-0.330119,1.41984e-05,1.2943872
114681,758.629,681.614,-314.4,17,10,1158,954767656488009728,758.648,681.584,-319.048,1.00767,0.496171,-0.332031,1.07842e-05,1.1232028
114694,488.283,897.242,-357.6,17,10,1166,4507860234928128,488.254,897.265,-357.798,0.759235,0.768555,-0.370499,1.12637e-05,1.0803308
114697,483.866,892.769,-357.6,17,10,1167,4507860234928128,483.836,892.791,-355.63,0.757796,0.769216,-0.372372,9.49366e-06,1.0797907
114701,314.247,968.2,-292.8,17,10,1171,873715026542723072,314.255,968.196,-297.075,1.76795,4.45358,-1.40028,4.43669e-05,4.7916617
114710,52.6396,1018.8,-357.6,17,10,1177,914230930514640896,52.666,1018.79,-353.547,-0.2289,1.52036,-0.512962,2.37346e-05,1.5374947
114717,-159.053,1007.92,-325.2,17,10,1182,4507722795974656,-159.057,1007.92,-320.503,-0.630606,5.96682,-1.88753,3.73711e-05,6.00005
114725,-267.253,982.329,-282.0,17,10,1185,662038353633345536,-267.253,982.329,-277.511,-0.480785,0.595875,-0.19591,1.16904e-05,0.76565087
114729,-333.351,959.784,-260.4,17,10,1187,4517206083764224,-333.346,959.785,-264.506,-1.06894,2.12787,-0.61693,3.27427e-05,2.3812735
114734,-388.746,941.223,-260.4,17,10,1188,117104035672096768,-388.72,941.23,-260.127,-0.914503,1.40779,-0.421271,2.56935e-05,1.678746
114736,-537.868,864.615,-346.8,17,10,1192,130605145107988480,-537.876,864.612,-343.36,-0.753251,0.627806,-0.327256,1.44841e-05,0.9805751
114748,-607.748,817.075,-282.0,17,10,1194,734089007004123136,-607.77,817.064,-277.601,-1.32783,1.27124,-0.493014,2.35679e-05,1.8382555
114749,-650.87,785.449,-357.6,17,10,1195,837671660994691072,-650.885,785.44,-361.44,-1.63911,2.4651,-1.01523,2.86806e-05,2.960304
114758,-861.82,541.854,-292.8,17,10,1203,27026408127594496,-861.832,541.84,-289.312,-0.558714,0.718664,-0.254698,1.16438e-05,0.91029626
114781,-1015.57,95.3934,-357.6,17,10,1214,27047298848522240,-1015.56,95.4154,-362.338,-1.36823,-0.185173,-0.485308,1.70733e-05,1.3807036
114785,-1018.84,-55.4401,-254.6,17,10,1218,4525864737832960,-1018.85,-55.4904,-256.582,-0.724593,0.269674,-0.189732,1.08392e-05,0.7731488
114802,-868.065,-537.364,-243.8,17,10,1230,743105620827176960,-868.057,-537.382,-240.03,-0.612151,-0.737138,-0.221964,1.21707e-05,0.958176
114807,-796.939,-637.198,-233.0,17,10,1233,117094758542737408,-796.946,-637.187,-228.747,-1.42057,-1.53622,-0.471332,3.16241e-05,2.0923648
114819,-503.628,-888.942,-200.6,17,10,1242,391814679409721344,-503.594,-888.968,-203.068,-0.898799,-0.95635,-0.247769,1.8811e-05,1.3124195
114830,-276.408,-982.52,-200.6,17,10,1248,4509509502369792,-276.401,-982.523,-198.898,0.0077001,-1.10014,-0.20931,1.60801e-05,1.1001669
114832,-182.716,-1006.05,-157.4,17,10,1250,801670145607991296,-182.769,-1006.03,-160.493,-0.245492,-3.08367,-0.466454,7.06296e-05,3.0934262
114840,-3.45954,-1024.32,-211.4,17,10,1254,274721845012332544,-3.49775,-1024.32,-211.516,-0.313803,-0.673011,-0.152785,8.09937e-06,0.742574
114843,-0.752682,-1018.44,-211.4,17,10,1255,274721845012332544,-0.777626,-1018.44,-210.181,-0.309961,-0.674903,-0.152917,7.37942e-06,0.74267745
114864,556.034,-859.993,-211.4,17,10,1268,432347213495009280,556.023,-859.998,-211.852,0.171546,-0.835041,-0.176627,1.18062e-05,0.8524796
114868,554.782,-853.796,-211.4,17,10,1269,432347213495009280,554.74,-853.816,-210.538,0.175039,-0.834237,-0.177409,1.03751e-05,0.85240245
114869,602.397,-823.298,-211.4,17,10,1270,864693808514727936,602.43,-823.28,-214.505,0.898515,-0.704416,-0.231174,1.31614e-05,1.1417228
114877,674.628,-766.671,-157.4,17,10,1272,914232648501559296,674.625,-766.673,-160.441,1.05135,-1.66138,-0.278629,2.50995e-05,1.9660927
114889,920.382,-439.261,-168.2,17,10,1282,711571421184131072,920.379,-439.265,-166.906,0.48689,-0.572501,-0.12051,1.15148e-05,0.75154454
114891,978.968,-299.195,-200.6,17,10,1285,4517480961671168,978.973,-299.186,-197.82,2.09378,-0.320582,-0.408926,2.69382e-05,2.1181803
114902,1021.61,86.8182,-254.6,17,10,1294,968294398288723968,1021.61,86.8132,-255.463,1.09741,0.405897,-0.281387,1.84975e-05,1.1700687
114903,1019.47,62.5525,-168.2,17,10,1294,301743580215508992,1019.47,62.5293,-170.046,1.48939,-0.215219,-0.239684,1.69248e-05,1.5048594
114907,1015.07,84.4307,-254.6,17,10,1295,968294398288723968,1015.07,84.4061,-253.783,1.09872,0.402292,-0.281939,1.57571e-05,1.1700531
114911,1003.26,205.982,-157.4,17,10,1297,693562382793834496,1003.26,205.997,-158.686,0.828781,-0.134591,-0.126462,1.55506e-05,0.8396384
114913,1004.6,168.806,-168.2,17,10,1297,968278317931167744,1004.6,168.835,-163.785,1.28955,0.522797,-0.220947,1.99593e-05,1.391494
114914,997.019,206.946,-157.4,17,10,1298,693562382793834496,997.016,206.993,-157.736,0.829508,-0.131022,-0.126093,1.29589e-05,0.83979183
114916,973.742,305.81,-254.6,17,10,1300,153124929951236096,973.74,305.823,-257.887,1.29106,0.0881206,-0.330812,1.59732e-05,1.2940638
114930,771.684,666.865,-157.4,17,10,1310,864706590337400832,771.685,666.864,-159.445,0.963317,1.23645,-0.242368,2.41867e-05,1.5674144
114931,726.753,721.86,-254.6,17,10,1311,423338846009163776,726.767,721.839,-253.087,1.45499,1.02925,-0.448911,2.29492e-05,1.7822322
114932,742.532,699.509,-200.6,17,10,1311,734088869565169664,742.529,699.513,-199.854,1.75375,1.24511,-0.412129,2.73219e-05,2.1507993
114933,721.738,718.234,-254.6,17,10,1312,423338846009163776,721.715,718.264,-251.524,1.45416,1.03011,-0.450003,2.01675e-05,1.7820516
114938,594.313,835.388,-168.2,17,10,1315,837671798433644544,594.307,835.394,-173.53,1.91299,2.16012,-0.452833,3.37024e-05,2.88542
114939,590.075,830.583,-168.2,17,10,1316,837671798433644544,590.063,830.595,-172.524,1.91095,2.16207,-0.453026,2.99577e-05,2.8855288
114940,426.848,928.586,-211.4,17,10,1320,585468982350315520,426.856,928.581,-206.779,0.0668358,0.866132,-0.17261,9.67456e-06,0.8687069
114942,367.991,950.095,-208.7,17,10,1322,716075364408885248,367.991,950.095,-206.066,0.0938908,1.09965,-0.21569,1.48011e-05,1.103651
114943,344.393,963.028,-189.8,17,10,1322,693555717004591104,344.393,963.029,-188.637,0.696392,1.04175,-0.239408,1.66275e-05,1.2530781
114944,363.072,952.791,-254.6,17,10,1322,873736879336325120,363.097,952.777,-254.438,1.01497,1.78927,-0.511704,2.61792e-05,2.0570977
114947,243.044,990.14,-168.2,17,10,1325,752101756246163456,243.052,990.137,-167.576,0.461201,0.610729,-0.115804,1.07788e-05,0.76530796
114961,-81.738,1021.16,-222.2,17,10,1332,4517343522717696,-81.6952,1021.16,-219.265,-0.411427,1.33332,-0.293386,1.99047e-05,1.3953546
114962,-110.322,1016.28,-254.6,17,10,1333,220676794058014720,-110.31,1016.28,-252.48,0.132391,1.62993,-0.394531,2.11558e-05,1.6352979
114964,-100.853,1015.84,-211.4,17,10,1333,4507447918067712,-100.818,1015.84,-211.877,-0.12719,4.41652,-0.914965,3.73711e-05,4.418351
114966,-170.046,1010.95,-200.6,17,10,1334,220683597286211584,-170.027,1010.95,-197.056,-0.478403,0.973942,-0.200474,1.5839e-05,1.0850955
114969,-167.007,1004.67,-200.6,17,10,1335,220683597286211584,-166.958,1004.67,-195.765,-0.474571,0.975815,-0.20047,1.37271e-05,1.0850956
114970,-200.345,1003.47,-211.4,17,10,1335,4507585357021184,-200.32,1003.47,-209.101,-1.34751,8.34737,-1.72775,3.48394e-05,8.455434
114975,-319.789,971.486,-168.2,17,10,1338,801653584214097920,-319.815,971.482,-173.362,-0.541562,0.652774,-0.138809,1.0941e-05,0.8481764
114988,-579.479,841.884,-254.6,17,10,1345,4507516637544448,-579.499,841.875,-253.25,-1.4394,1.55219,-0.527877,2.51347e-05,2.1168764
114999,-844.48,575.14,-157.4,17,10,1354,166633735968522240,-844.49,575.129,-156.304,-0.615227,0.790237,-0.148031,1.35923e-05,1.0014883
115016,-980.806,295.485,-168.2,17,10,1361,220678649483886592,-980.809,295.479,-168.6,-0.806496,-0.0793031,-0.128611,1.34384e-05,0.81038564
115027,-1007.85,-144.354,-140.8,17,10,1372,4525727298879488,-1007.85,-144.393,-142.491,-2.88644,-0.105317,-0.404229,3.37174e-05,2.8883607
115037,-967.3,-327.107,-76.0,17,10,1376,4505936089579520,-967.295,-327.137,-80.5829,-2.24818,-0.437706,-0.179408,2.5038e-05,2.2903929
115039,-935.686,-411.11,-140.8,17,10,1378,671046033924423680,-935.686,-411.11,-143.631,-0.713566,-0.657231,-0.129248,1.13839e-05,0.97011805
115040,-920.521,-440.442,-119.2,17,10,1379,454865830107152384,-920.522,-440.437,-124.39,-0.990218,-0.131421,-0.121155,1.26648e-05,0.99890095
115042,-930.475,-406.345,-140.8,17,10,1379,671046033924423680,-930.478,-406.333,-142.681,-0.716345,-0.654119,-0.130438,1.02163e-05,0.9700628
115043,-905.542,-466.224,-86.8,17,10,1380,301750864480043008,-905.545,-466.213,-87.9516,-0.877956,-0.106707,-0.066095,1.22054e-05,0.8844168
115046,-844.62,-566.978,-119.2,17,10,1383,364807169138229248,-844.611,-566.999,-114.847,-1.0288,-0.321182,-0.106005,1.57602e-05,1.0777696
115067,-452.977,-915.073,-108.4,17,10,1395,562952564761427968,-452.977,-915.073,-107.975,-1.17116,-1.67675,-0.219934,2.43284e-05,2.0452642
115075,-253.466,-989.482,-151.6,17,10,1400,954764976428417024,-253.473,-989.479,-148.881,-0.321632,-2.50855,-0.339502,2.96914e-05,2.5290847
115083,-66.6586,-1015.78,-97.6,17,10,1405,468376285391880192,-66.6545,-1015.78,-95.7997,-0.367799,-0.833897,-0.0890798,1.16475e-05,0.9114057
115101,416.136,-927.616,-86.8,17,10,1417,734099727242493952,416.151,-927.612,-91.5565,0.0894863,-0.952283,-0.0829334,1.41944e-05,0.9564783
115112,605.102,-818.489,-97.6,17,10,1422,4509578221846528,605.109,-818.486,-93.5356,1.10549,-0.988186,-0.133772,2.10182e-05,1.4827744
115113,627.487,-806.529,-108.4,17,10,1422,4519679984926720,627.487,-806.529,-112.295,0.384651,-0.992287,-0.111017,1.4336e-05,1.064232
115118,625.173,-800.576,-108.4,17,10,1423,4519679984926720,625.171,-800.577,-111.626,0.387816,-0.99113,-0.111413,1.25983e-05,1.0643026
115133,897.827,-476.861,-108.4,17,10,1433,355793578972151808,897.822,-476.869,-103.429,0.760758,-0.755444,-0.104431,1.43961e-05,1.0721233
115150,1004.61,-157.547,-65.2,17,10,1441,968278730248028160,1004.61,-157.56,-69.5876,3.39101,-0.215421,-0.218358,3.73711e-05,3.3978455
115152,1016.28,-92.6635,-97.6,17,10,1442,716073577702490112,1016.28,-92.6492,-98.3951,1.42272,-0.442543,-0.136337,1.94061e-05,1.4899585
115153,1009.19,-120.021,-97.6,17,10,1442,139619491188310016,1009.18,-120.068,-102.534,0.711443,-0.395332,-0.0831779,1.14659e-05,0.8139033
115163,991.328,241.983,-97.6,17,10,1450,968294123410817024,991.33,241.956,-95.2029,2.66215,0.965122,-0.244721,3.54568e-05,2.8316963
115167,957.732,343.404,-97.6,17,10,1453,797138096117252096,957.739,343.372,-94.9523,0.805951,-0.044074,-0.0764455,1.12609e-05,0.8071552
115169,935.556,411.635,-97.6,17,10,1454,968278249211691008,935.553,411.647,-100.251,0.887769,0.0653127,-0.0828176,1.05746e-05,0.89016825
115171,929.062,411.183,-97.6,17,10,1455,968278249211691008,929.07,411.155,-99.6417,0.887578,0.0685536,-0.0834209,9.49004e-06,0.8902215
115198,395.593,937.455,-151.6,17,10,1473,220683734725165056,395.63,937.433,-146.539,1.38653,2.50376,-0.395804,3.58184e-05,2.8620412
115208,312.06,969.283,-122.8,17,10,1475,968284708842504192,312.026,969.3,-124.566,0.634268,0.964016,-0.132174,1.6763e-05,1.1539596
115222,34.4399,1015.97,-130.0,17,10,1482,292765449299427328,34.464,1015.97,-128.259,0.340817,1.95559,-0.284617,4.7843e-05,1.9850664
115231,-234.864,991.88,-130.0,17,10,1488,4517068644810752,-234.857,991.881,-131.029,0.0419208,1.15859,-0.144581,1.68188e-05,1.1593481
115235,-315.189,969.224,-60.88,17,10,1490,743105483388223488,-315.159,969.229,-59.8064,-0.548125,0.699788,-0.0486009,1.14005e-05,0.8889006
115236,-359.1,954.528,-76.0,17,10,1491,445859043169271808,-359.094,954.529,-80.2043,-0.00265165,0.893755,-0.0697778,1.23104e-05,0.89375895
115238,-350.341,956.316,-151.6,17,10,1491,4507654076497920,-350.366,956.311,-151.1,-0.604079,0.757587,-0.144514,1.32039e-05,0.96894246
115239,-409.189,936.162,-151.6,17,10,1492,220676725338537984,-409.172,936.166,-150.229,-0.610678,0.622857,-0.125506,1.20688e-05,0.87228346
115249,-618.067,811.562,-65.2,17,10,1498,878207218736955392,-618.03,811.582,-67.7317,-0.204499,0.773264,-0.0425752,9.73835e-06,0.7998482
115250,-650.612,785.601,-97.6,17,10,1499,837671729714167808,-650.598,785.609,-100.265,-1.28281,1.05943,-0.145297,2.55139e-05,1.6637288
115251,-645.39,788.675,-119.2,17,10,1499,950260414728372224,-645.363,788.691,-120.206,-0.267108,0.806651,-0.0909308,1.39837e-05,0.849725
115253,-666.291,768.524,-119.2,17,10,1500,166633804687998976,-666.291,768.524,-124.053,-0.702711,1.27083,-0.176377,2.25096e-05,1.4521748
115260,-751.394,692.467,-54.4,17,10,1502,743111805580083200,-751.388,692.472,-50.8241,-0.349222,0.736945,-0.0386235,8.32207e-06,0.8155022
115263,-748.554,686.642,-54.4,17,10,1503,743111805580083200,-748.59,686.613,-50.5133,-0.353,0.735353,-0.0388492,5.47505e-06,0.8156917
115268,-816.349,608.978,-76.0,17,10,1505,797137477641961472,-816.371,608.956,-79.3144,-0.521546,0.769386,-0.0648282,1.27085e-05,0.9294972
115270,-842.657,572.745,-151.6,17,10,1506,166633735968522240,-842.641,572.761,-155.859,-0.617093,0.788844,-0.148413,1.19447e-05,1.0015382
115289,-1009.3,142.103,-130.0,17,10,1517,4509372063416320,-1009.3,142.088,-125.226,-0.955663,-0.178322,-0.123029,1.43951e-05,0.97215766
115310,-994.937,-233.806,16.2,17,10,1526,4514800902078464,-994.935,-233.832,15.4645,-1.47094,-0.0303927,0.0248999,1.45952e-05,1.471254
115313,-995.633,-224.833,-5.4,17,10,1526,396320546779824128,-995.633,-224.835,-2.55453,-1.23291,-0.601077,-0.0071021,1.8018e-05,1.3716271
115324,-890.734,-497.896,27.0,17,10,1533,562950846774509568,-890.727,-497.915,32.086,-1.58651,-0.532837,0.0472228,2.85457e-05,1.6735977
115361,133.746,-1010.76,-27.0,17,10,1562,837671248677830656,133.738,-1010.76,-30.8838,-0.186515,-0.935591,-0.019774,1.30367e-05,0.95400125
115366,246.727,-993.936,16.2,17,10,1564,535929523888193536,246.708,-993.937,17.0165,-0.0563769,-1.05315,0.0148016,1.54527e-05,1.0546579
115398,720.88,-727.445,-16.2,17,10,1577,968294329569247232,720.853,-727.464,-16.2618,0.341595,-0.77642,-0.00933243,1.09608e-05,0.8482424
115402,718.281,-721.702,-16.2,17,10,1578,968294329569247232,718.303,-721.685,-16.188,0.344214,-0.77536,-0.00991719,9.74291e-06,0.8483315
115421,1000.35,-217.274,-37.8,17,10,1591,454864593156571136,1000.35,-217.287,-42.1792,1.09105,0.0777069,-0.0472679,1.74236e-05,1.0938137
115458,726.372,722.399,-16.2,17,10,1615,968301338955874304,726.383,722.384,-15.879,0.295672,0.717215,-0.00822842,9.40585e-06,0.7757701
115465,515.793,879.369,-16.2,17,10,1622,864698825036529664,515.762,879.393,-16.3504,0.104701,0.771974,-0.0117328,1.20203e-05,0.7790419
115466,467.095,908.538,37.8,17,10,1623,734096153829703680,467.12,908.52,38.2471,0.308677,1.25814,0.0502271,1.59456e-05,1.2954527
115474,230.605,995.07,37.8,17,10,1629,274722600926576640,230.579,995.081,37.361,-0.1232,0.804044,0.0251706,1.34416e-05,0.8134279
115509,-436.232,924.84,-37.8,17,10,1645,27026476847071232,-436.253,924.834,-39.0669,-0.381825,1.53757,-0.0492805,1.92175e-05,1.5842701
115512,-489.94,900.671,-27.0,17,10,1646,4507791515451392,-489.946,900.669,-25.1046,-1.80223,2.65256,-0.0773962,2.68392e-05,3.2068844
115515,-497.84,890.756,-5.4,17,10,1647,445867289506480128,-497.831,890.759,-3.43734,-1.05251,1.24657,0.00693149,2.29737e-05,1.631476
115516,-486.245,895.209,-27.0,17,10,1647,4507791515451392,-486.243,895.21,-24.9458,-1.79864,2.65518,-0.0771978,2.46026e-05,3.207037
115525,-603.191,822.873,5.4,17,10,1650,734094229684355072,-603.166,822.887,3.45743,-1.22515,1.14739,0.0104223,2.36033e-05,1.6785399
115529,-752.703,695.203,-48.6,17,10,1654,743111805580083200,-752.685,695.217,-50.9678,-0.347116,0.737918,-0.0369933,9.19808e-06,0.81548303
115531,-749.883,689.398,-48.6,17,10,1655,743111805580083200,-749.912,689.375,-50.6591,-0.351711,0.735835,-0.0392342,7.22706e-06,0.81556964
115541,-822.763,606.804,37.8,17,10,1657,337775126013542400,-822.796,606.772,37.2407,-1.14687,0.462467,0.0308991,1.94729e-05,1.2366029
115555,-965.676,326.022,-37.8,17,10,1665,355787669097152512,-965.679,326.015,-39.3815,-1.04386,0.0245608,-0.0357255,1.31516e-05,1.0441488
115557,-973.161,310.915,27.0,17,10,1665,639524753543004160,-973.168,310.902,28.9403,-0.815728,0.580055,0.0195873,1.47589e-05,1.0009376
115565,-1000.55,198.464,-48.6,17,10,1668,671039574293610496,-1000.55,198.442,-47.2993,-0.838746,-0.142567,-0.0377283,1.28036e-05,0.85077626
115566,-1010.75,147.531,27.0,17,10,1669,4525314982019072,-1010.75,147.533,26.1505,-1.22814,0.490171,0.0319064,1.62245e-05,1.3223447
115579,-1016.75,-65.4147,108.4,17,10,1674,495413482477322240,-1016.75,-65.4371,107.295,-0.854391,0.251095,0.083573,1.22349e-05,0.8905238
115586,-983.977,-253.431,65.2,17,10,1679,671047270875004928,-983.981,-253.396,66.9254,-0.660635,-0.482761,0.0567717,1.06177e-05,0.8182278
115587,-982.783,-263.44,86.8,17,10,1679,495400219618312192,-982.784,-263.437,89.0947,-1.87548,-0.187368,0.159222,2.42654e-05,1.8848162
115595,-925.952,-421.838,86.8,17,10,1683,229687016969732096,-925.947,-421.853,90.945,-0.709038,-0.662163,0.0904848,1.32025e-05,0.97015196
115600,-877.757,-523.411,76.0,17,10,1685,864700405584494592,-877.752,-523.425,78.8234,-1.37744,-1.18395,0.139499,1.88738e-05,1.8163365
115602,-872.71,-519.143,76.0,17,10,1686,864700405584494592,-872.722,-519.115,78.3135,-1.38062,-1.18037,0.13985,1.70763e-05,1.8164209
115611,-632.133,-801.531,108.4,17,10,1694,27022216239513600,-632.147,-801.516,104.274,-1.10904,-0.909454,0.14603,1.75321e-05,1.4342511
115613,-631.85,-801.841,86.8,17,10,1694,562952702200381440,-631.847,-801.845,86.2209,-0.395084,-0.99854,0.0881592,1.57194e-05,1.0738591
115629,-346.623,-958.424,151.6,17,10,1702,355791723546279936,-346.622,-958.424,154.099,-0.305933,-1.75961,0.268741,1.90198e-05,1.7860075
115641,-189.752,-1000.45,140.8,17,10,1706,274719989586460672,-189.757,-1000.44,140.116,-0.0149003,-1.7454,0.235722,2.09399e-05,1.7454636
115645,-105.674,-1012.91,86.8,17,10,1708,153137368176525312,-105.668,-1012.91,87.1355,-0.394916,-0.802824,0.0752338,1.34616e-05,0.8946983
115665,321.954,-968.132,130.0,17,10,1718,139619628627263488,321.964,-968.13,135.014,0.507061,-0.562841,0.0888015,1.06619e-05,0.7575624
115677,586.596,-835.159,97.6,17,10,1725,445864403288457216,586.568,-835.172,99.7123,0.173957,-0.785935,0.0775768,1.12495e-05,0.80495644
115702,1003.27,-161.968,54.4,17,10,1745,968274263482040320,1003.27,-161.972,56.4867,3.08528,-0.799856,0.194367,3.48394e-05,3.187275
115707,1014.83,-98.2396,108.4,17,10,1746,103586777159172096,1014.84,-98.2212,109.139,1.11204,-0.422379,0.127818,1.58246e-05,1.1895533
115709,1013.84,-75.6917,54.4,17,10,1747,734101101632028672,1013.83,-75.7132,56.8651,1.51782,-0.415975,0.0976557,2.04561e-05,1.5737892
115710,1016.21,-64.6643,65.2,17,10,1747,117104310550003712,1016.21,-64.6743,62.0035,0.892119,-0.367402,0.0535051,1.22644e-05,0.96481115
115720,993.572,213.03,119.2,17,10,1754,211672893338157056,993.571,213.046,123.145,1.37712,-0.0118862,0.163043,1.68611e-05,1.3771713
115728,955.584,353.927,119.2,17,10,1757,954768274963300352,955.591,353.891,118.646,1.29772,0.153823,0.165561,1.7256e-05,1.3068047
115731,918.133,448.62,76.0,17,10,1759,635008440812437504,918.135,448.615,73.5096,1.16692,0.900563,0.117438,2.09381e-05,1.4740136
115736,912.849,444.563,76.0,17,10,1760,635008440812437504,912.856,444.544,72.9815,1.16795,0.899487,0.116802,1.81463e-05,1.4741724
115762,638.718,794.3,108.4,17,10,1770,306250478377762816,638.693,794.328,103.558,0.673413,0.351572,0.0637549,1.16534e-05,0.75966305
115763,597.246,828.206,97.6,17,10,1771,968277836894830592,597.279,828.173,93.2022,0.64985,0.378728,0.0683424,9.86961e-06,0.75215685
115766,591.765,824.959,97.6,17,10,1772,968277836894830592,591.774,824.951,92.6182,0.648605,0.38097,0.0688742,8.77298e-06,0.75221443
115769,533.832,868.688,151.6,17,10,1773,734104743764295680,533.829,868.691,152.021,0.107797,0.764774,0.114615,8.9955e-06,0.77233374
115772,420.781,929.041,140.8,17,10,1776,27048535799103488,420.799,929.029,142.652,0.57752,0.612252,0.113137,1.53552e-05,0.84165424
115778,237.459,989.163,86.8,17,10,1781,797156375498063872,237.461,989.162,81.4313,-0.0201265,1.21578,0.0993787,1.62657e-05,1.2159466
115799,-221.046,992.951,140.8,17,10,1792,941252390839910400,-221.038,992.952,145.725,0.0115559,1.37325,0.187272,1.80037e-05,1.3732986
115800,-220.567,992.988,76.0,17,10,1792,4517274803240960,-220.574,992.988,75.182,0.00161141,1.40391,0.104197,1.84059e-05,1.403911
115814,-562.222,846.914,130.0,17,10,1801,716073508983013376,-562.231,846.91,126.109,-0.697362,0.499802,0.108622,1.29044e-05,0.8579719
115830,-832.97,583.156,97.6,17,10,1810,968298315298897920,-832.936,583.192,99.6489,-1.00468,0.340063,0.113963,1.33678e-05,1.0606718
115833,-895.572,490.405,97.6,17,10,1812,517918836230455296,-895.58,490.395,97.4679,-0.628857,0.68986,0.0869974,1.18872e-05,0.9334709
115841,-989.287,253.904,108.4,17,10,1818,743096137539387392,-989.276,253.928,107.818,-1.37597,0.039748,0.1461,1.96621e-05,1.376544
115846,-1006.61,150.945,86.8,17,10,1821,743098817598980096,-1006.61,150.941,84.0682,-0.776188,0.416921,0.0809712,1.26509e-05,0.8810738
115851,-1019.52,-63.0904,211.4,17,10,1826,117118398042734592,-1019.52,-63.1118,215.13,-4.64825,0.0214825,0.976356,3.73711e-05,4.6482997
