hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
94414,-283.600006,598.893005,-4.200000,13,8,1104,445867289506480128
94415,-298.548004,594.575012,15.000000,13,8,1104,549441216123502592
94416,-297.356995,594.919983,-16.200001,13,8,1104,4507791515451392
94417,-254.162994,607.395996,-0.599997,13,8,1104,54045119673794560
94418,-291.747009,596.539978,30.600000,13,8,1104,873701901122666496
94419,-299.135010,587.721008,-49.799999,13,8,1105,180150582164586496
94420,-309.306000,584.090027,-19.799999,13,8,1105,630505390940880896
94421,-294.200012,589.481995,-16.200001,13,8,1105,4507791515451392
94422,-294.027008,589.543030,30.257099,13,8,1105,873701901122666496
94423,-308.967010,584.210999,-51.000000,13,8,1105,445859043169271808
94424,-324.225006,578.765991,-27.000000,13,8,1105,27026476847071232
94425,-316.992004,581.348022,47.400002,13,8,1105,229683787154325504
94427,-331.231995,576.265015,-7.800000,13,8,1105,662037529016406017
94428,-351.442993,561.044983,-52.200001,13,8,1106,333268777623883777
94429,-339.786011,566.034973,51.000000,13,8,1106,873736948055801856
94430,-331.106995,569.749023,-9.000000,13,8,1106,662037529016406017
94432,-356.076996,559.062012,0.600002,13,8,1106,734094229684355072
94433,-328.975006,570.661987,25.799999,13,8,1106,112593289219145728
94435,-388.352997,536.818970,31.799999,13,8,1107,301750452163182592
94438,-460.523010,478.912994,-46.200001,13,8,1109,225208774829277184
94439,-458.834991,472.723999,-46.200001,13,8,1110,225208774829277184
94441,-470.091003,464.153992,-43.000000,13,8,1110,878207218736955392
94444,-460.618011,471.367004,-34.200001,13,8,1110,252206733093502976
94447,-503.110992,429.723999,41.400002,13,8,1111,680049316168990720
94449,-505.592987,427.579987,-25.799999,13,8,1111,18017147288551424
94450,-493.424011,438.091003,27.000000,13,8,1111,337775126013542400
94452,-544.486023,382.419006,53.400002,13,8,1112,968280242076516352
94453,-522.432007,403.976013,-35.400002,13,8,1112,499903750526205952
94454,-532.471985,394.161987,3.000000,13,8,1112,864702054851936256
94455,-563.830017,351.675995,45.000000,13,8,1113,864726106668793856
94456,-543.466003,374.192993,-31.799999,13,8,1113,743111805580083200
94457,-540.755981,377.190002,52.200001,13,8,1113,968280242076516352
94459,-568.489990,336.244995,7.800000,13,8,1114,779127889495851008
94460,-561.005005,345.623993,45.000000,13,8,1114,864726106668793856
94461,-585.033997,315.516998,21.000000,13,8,1114,873723685213577218
94462,-573.655029,329.773010,-52.200001,13,8,1114,797137477641961472
94463,-603.945007,278.052002,-25.799999,13,8,1115,355787669097152512
94464,-593.161987,293.415009,-0.149997,13,8,1115,4516725064208385
94465,-582.757019,308.239014,15.000000,13,8,1115,211677016506761216
94466,-585.943970,303.697998,14.815400,13,8,1115,873723685213577218
94467,-600.083984,283.553009,21.000000,13,8,1115,63057266730860544
94468,-597.697998,276.552002,-25.799999,13,8,1116,355787669097152512
94469,-627.976990,212.179993,-31.799999,13,8,1117,671039574293610496
94470,-633.932007,186.115997,24.600000,13,8,1118,743097992965259264
94471,-631.494995,191.466995,1.800000,13,8,1118,18015154423726080
94472,-633.700012,186.625000,-18.600000,13,8,1118,954769992950218752
94473,-650.120972,131.235001,22.200001,13,8,1119,639524753543004160
94476,-647.963013,119.664001,-43.799999,13,8,1120,4516793783689218
94477,-658.181030,63.045101,-3.000000,13,8,1121,369296956167561218
94478,-663.375977,42.037800,17.400000,13,8,1121,4525314982019072
94481,-663.273987,8.950320,-46.200001,13,8,1122,301757598988763136
94483,-657.455017,40.782902,17.400000,13,8,1122,4525314982019072
94484,-660.965027,21.580999,31.799999,13,8,1122,355791654826803200
94485,-661.568970,18.275801,52.200001,13,8,1122,743098817598980096
94486,-660.429016,-38.994598,76.000000,13,8,1123,4506417142702082
94488,-656.348022,-72.149597,89.199997,13,8,1124,220680711068188672
94489,-655.414978,-55.976501,138.399994,13,8,1124,117118398042734592
94490,-654.825989,-45.753502,73.599998,13,8,1124,4506417142702082
94491,-655.000977,-48.788502,112.000000,13,8,1124,103589251060334592
94492,-650.614990,-124.017998,72.400002,13,8,1125,495413482477322240
94494,-642.119019,-158.167999,110.800003,13,8,1126,535931310594588672
94495,-644.346985,-124.240997,72.400002,13,8,1126,495413482477322240
94496,-633.752014,-177.162003,104.800003,13,8,1127,864703360521994240
94497,-632.497986,-186.962006,146.800003,13,8,1127,797139882823647232
94498,-632.096985,-190.095993,54.400002,13,8,1127,225188021564084225
94500,-624.495972,-200.910004,56.799999,13,8,1128,229687016969732096
94501,-619.711975,-225.949997,147.199997,13,8,1128,716079075277410305
94502,-623.473022,-206.266998,58.799999,13,8,1128,495400219618312192
94505,-587.791992,-298.704987,143.199997,13,8,1130,878207287456432128
94507,-586.478027,-302.778992,50.799999,13,8,1130,864700405584494592
94508,-576.901978,-312.351990,121.599998,13,8,1131,27026339408117760
94509,-567.997009,-335.069000,67.599998,13,8,1131,292760020460765184
94510,-544.791016,-372.627991,61.599998,13,8,1132,166634079582687233
94511,-542.650024,-377.234009,152.800003,13,8,1132,54045738149085184
94512,-540.002014,-382.928986,156.399994,13,8,1132,220690331811717122
94514,-533.135010,-382.743011,61.599998,13,8,1133,166634079582687233
94515,-526.880981,-394.277008,114.400002,13,8,1133,4513289090375682
94517,-485.592010,-440.408997,128.800003,13,8,1135,954769649352835072
94519,-463.001007,-472.053009,118.000000,13,8,1135,873707673558712320
94520,-461.257996,-474.493988,56.200001,13,8,1135,562952702200381440
94521,-459.700989,-476.675995,145.600006,13,8,1135,711575681791688704
94522,-454.105988,-473.722992,143.800003,13,8,1136,711575681791688704
94523,-457.734985,-469.250000,55.599998,13,8,1136,562952702200381440
94524,-437.598999,-494.069000,133.600006,13,8,1136,657529050306191362
94525,-429.165009,-504.464996,155.600006,13,8,1136,292738580000808962
94526,-443.744995,-486.493988,51.485699,13,8,1136,734097047199698946
94528,-421.781006,-503.282990,155.199997,13,8,1137,292738580000808962
94530,-403.105988,-523.604980,83.199997,13,8,1137,481887015554514944
94531,-398.666992,-528.434998,148.000000,13,8,1137,99081803142266880
94532,-415.041992,-510.617004,72.400002,13,8,1137,549441147404025856
94533,-368.118988,-549.341003,66.400002,13,8,1138,27022216239513600
94534,-393.947998,-524.494995,146.800003,13,8,1138,99081803142266880
94535,-380.658997,-537.278015,116.800003,13,8,1138,418853731921035264
94536,-381.351013,-536.612976,125.199997,13,8,1138,4519061509636096
94537,-371.981995,-545.625000,53.200001,13,8,1138,27033211355791360
94539,-359.997986,-548.528992,132.399994,13,8,1139,864701986132459520
94540,-364.174011,-544.979980,66.400002,13,8,1139,27022216239513600
94542,-282.005005,-593.771973,92.800003,13,8,1141,914233266976849920
94543,-262.949005,-606.289001,98.800003,13,8,1141,355791723546279936
94544,-217.869995,-625.478027,100.599998,13,8,1142,220693149310259201
94545,-204.819000,-624.952026,95.199997,13,8,1143,220693149310259201
94546,-183.401001,-635.510986,139.600006,13,8,1143,914240826119290880
94549,-145.455002,-644.956970,126.800003,13,8,1144,558446697391325184
94551,-163.080002,-637.580017,90.400002,13,8,1144,274719989586460672
94552,-173.190002,-633.348999,70.000000,13,8,1144,225191251362709504
94553,-151.604996,-642.382996,102.400002,13,8,1144,644018113968340992
94554,-182.563004,-629.426025,138.399994,13,8,1144,914240826119290880
94555,-164.757004,-636.877991,84.666702,13,8,1144,864694633182007297
94559,-143.354996,-639.510010,102.400002,13,8,1145,644018113968340992
94560,-102.628998,-653.679016,150.399994,13,8,1145,166645899315904512
94561,-143.166000,-639.575989,126.400002,13,8,1145,558446697391325184
94563,-102.904999,-647.348999,149.199997,13,8,1146,166645899315904512
94564,-71.745499,-656.080017,55.599998,13,8,1146,837680319648759808
94565,-101.903999,-647.630005,72.400002,13,8,1146,391818596419895296
94567,-54.791100,-654.189026,134.024002,13,8,1147,432347282214486016
94568,9.145990,-659.882019,116.800003,13,8,1148,914232579782082560
94569,14.999500,-660.767029,56.799999,13,8,1148,153137368176525312
94570,54.293800,-658.469971,104.800003,13,8,1149,828664530459426816
94571,41.344501,-657.322998,138.399994,13,8,1149,936750577918935040
94574,76.933197,-653.401978,155.199997,13,8,1150,747603379299024896
94575,104.723000,-654.146973,92.800003,13,8,1150,662030313454567424
94576,79.852203,-653.479980,128.800003,13,8,1150,468378553134612480
94578,110.375000,-647.658020,88.000000,13,8,1151,139619628627263488
94579,99.262100,-648.044983,91.599998,13,8,1151,662030313454567424
94582,172.438995,-637.468018,105.000000,13,8,1152,40535832620171264
94585,183.598007,-630.065979,112.000000,13,8,1153,562950915493986304
94590,294.566010,-592.638000,127.599998,13,8,1155,49545986829193217
94592,317.493988,-578.018982,80.800003,13,8,1156,301755262543335425
94595,293.308014,-586.651001,130.000000,13,8,1156,49545986829193217
94598,338.757996,-563.247986,70.000000,13,8,1157,153134894292144129
94599,342.237000,-561.758972,88.959999,13,8,1157,860201410162065408
94601,383.475006,-535.952026,59.200001,13,8,1158,878207974667980801
94603,385.046997,-535.161011,84.400002,13,8,1158,824161755465777152
94604,403.437012,-518.497009,152.199997,13,8,1159,860195981323403264
94606,452.316010,-480.829987,61.599998,13,8,1160,445864403288457216
94607,468.807007,-461.403015,70.000000,13,8,1161,153132489093677056
94608,466.802002,-462.929993,92.800003,13,8,1161,445868801351753730
94609,488.824005,-446.161011,130.000000,13,8,1161,4513289090371585
94611,485.847992,-440.713989,130.000000,13,8,1162,4513289090371585
94612,504.434998,-424.661011,98.800003,13,8,1162,337770865405984768
94614,518.807983,-403.371002,100.000000,13,8,1163,301761103682076672
94616,517.091980,-405.048004,151.600006,13,8,1163,94577378881175552
94618,575.125000,-323.177002,95.199997,13,8,1165,328769507306766336
94620,563.995972,-337.121002,115.599998,13,8,1165,671070429338664960
94621,570.658020,-328.773010,152.800003,13,8,1165,810650475547328512
94622,600.708008,-277.501007,78.400002,13,8,1166,112599405269356545
94623,585.448975,-299.239990,121.599998,13,8,1166,180155186386313218
94624,597.530029,-271.154999,73.599998,13,8,1167,112599405269356545
94628,616.567993,-240.130997,137.199997,13,8,1167,220684628078362624
94629,628.565979,-204.755997,145.600006,13,8,1168,337773545465577472
94630,611.567993,-236.716995,136.000000,13,8,1168,220684628078362624
94632,635.653015,-175.173996,149.199997,13,8,1169,873719012272373760
94633,626.471985,-195.343002,125.199997,13,8,1169,671044247218028544
94635,637.924011,-170.186996,59.200001,13,8,1169,324261028596547584
94636,628.627991,-190.606003,62.736801,13,8,1169,648525149569548288
94639,647.763977,-110.388000,56.799999,13,8,1171,355794747203256320
94641,649.453003,-105.005997,86.800003,13,8,1171,747612312831000576
94642,654.577026,-88.671402,131.199997,13,8,1171,445871069077700608
94643,660.888000,-39.741798,140.800003,13,8,1172,662031825283055616
94644,657.200012,-54.656300,53.745499,13,8,1172,63059534490374145
94645,657.226013,-25.541500,138.399994,13,8,1173,662031825283055616
94646,660.195984,-9.290760,98.800003,13,8,1173,328764559521222657
94647,661.591980,-1.657250,70.000000,13,8,1173,103586777159172096
94648,657.117981,-26.131701,125.199997,13,8,1173,238697583478833152
94649,656.846985,9.088370,72.400002,13,8,1174,153149668962861056
94650,656.851990,9.128090,49.599998,13,8,1174,418837789019222018
94651,655.682007,-0.642088,68.800003,13,8,1174,103586777159172096
94652,655.986023,65.880096,104.800003,13,8,1175,639543032923815936
94653,655.153015,51.424099,143.199997,13,8,1175,220681879299293184
94657,641.989990,160.123001,154.600006,13,8,1177,166641570005655554
94660,632.127991,189.858002,80.800003,13,8,1178,211672893338157056
94661,634.877991,168.352997,119.199997,13,8,1178,27039258686525441
94662,633.609985,178.272995,80.800003,13,8,1178,382808717105561600
94664,635.741028,161.608002,152.800003,13,8,1178,166641570005655554
94666,633.229004,181.251007,103.556000,13,8,1178,864701367673950209
94667,624.450989,201.145996,110.800003,13,8,1179,864701367673950209
94669,604.293030,264.976990,143.199997,13,8,1180,558452813424754688
94671,593.771973,280.165985,72.400002,13,8,1181,954768274963300352
94672,575.495972,315.938995,124.400002,13,8,1182,103595160952115201
94673,566.375977,339.201996,90.400002,13,8,1182,261208915826442240
94675,575.091980,316.970001,122.199997,13,8,1182,873709666423537664
94676,545.729980,370.609009,154.399994,13,8,1183,864698687597576192
94677,546.848999,368.203003,86.800003,13,8,1183,662030244751872001
94679,553.981995,352.859985,122.800003,13,8,1183,671045827765993472
94683,504.725006,420.976990,125.199997,13,8,1185,648520751523037184
94687,417.369995,508.084015,130.000000,13,8,1188,27024002996256770
94688,424.001007,500.868011,95.199997,13,8,1188,734104743764295680
94690,386.481995,531.677002,140.800003,13,8,1189,180150513461895170
94691,367.225006,550.200989,126.400002,13,8,1189,914236428072779776
94692,330.737000,573.395996,70.000000,13,8,1190,306250478377762816
94693,357.286011,550.833984,125.199997,13,8,1190,914236428072779776
94695,314.790009,577.706970,138.399994,13,8,1191,594476937519300608
94696,319.208008,574.398010,62.799999,13,8,1191,743095175466713088
94697,309.539001,581.638977,101.199997,13,8,1191,936749203529400320
94698,299.261993,589.335999,58.000000,13,8,1191,968277836894830592
94699,292.506012,594.395020,106.000000,13,8,1191,499903200770392064
94700,326.316010,569.075012,70.000000,13,8,1191,306250478377762816
94701,271.742004,600.513977,78.400002,13,8,1192,445864884341575681
94702,270.872009,601.085022,150.399994,13,8,1192,864694220831588352
94703,280.701996,594.627991,118.000000,13,8,1192,445865708958515200
94704,283.709991,592.651978,104.800003,13,8,1192,499903200770392064
94706,220.162003,624.166992,56.799999,13,8,1193,238692841851723778
94707,247.764008,608.377014,116.800003,13,8,1193,639517744156377088
94710,249.570007,607.344971,66.400002,13,8,1193,968294054708121601
94711,218.425003,625.159973,108.400002,13,8,1193,220688888685920256
94714,200.658005,627.004028,92.800003,13,8,1194,27048535799103488
94715,218.488998,618.213989,114.400002,13,8,1194,743094969308282880
94716,209.964005,622.416016,85.959999,13,8,1194,788130759440343042
94717,212.210007,621.309021,58.000000,13,8,1194,238692841851723778
94718,214.076004,620.388977,107.199997,13,8,1194,220688888685920256
94719,211.457001,621.679993,52.000000,13,8,1194,797156375498063872
94720,158.246994,639.604004,106.000000,13,8,1195,18016391391088641
94721,152.085007,642.182983,68.800003,13,8,1195,734096016390750208
94723,120.385002,647.500977,110.800003,13,8,1196,927742279152566272
94724,118.232002,648.250000,107.199997,13,8,1196,743095175483494401
94725,102.558998,647.445984,109.599998,13,8,1197,743095175483494401
94726,99.477402,648.309998,55.599998,13,8,1197,932246291096797184
94727,79.795502,653.825012,134.800003,13,8,1197,562957924897402882
94728,75.173500,655.119995,83.199997,13,8,1197,914238833254465536
94729,42.796501,656.765991,130.000000,13,8,1198,418845073266966528
94731,-50.269600,658.114014,54.400002,13,8,1200,153139567199780864
94732,-43.655499,657.526978,152.800003,13,8,1200,27021803922653184
94733,-51.385201,658.211975,145.600006,13,8,1200,810648139085119488
94735,-72.854698,653.293030,73.599998,13,8,1201,562951327810846720
94736,-76.293503,653.385010,61.599998,13,8,1201,801644100926308352
94737,-65.767197,653.103027,152.949997,13,8,1201,409828665602342912
94738,-88.409103,653.710022,60.400002,13,8,1201,292734044515344386
94739,-144.834000,646.458008,67.599998,13,8,1202,864703910277808128
94740,-175.677002,637.155029,118.000000,13,8,1203,211677909876740097
94741,-168.509995,637.848022,54.400002,13,8,1203,968279417442795520
94742,-146.014999,640.023010,66.400002,13,8,1203,864703910277808128
94743,-160.746002,638.598999,154.000000,13,8,1203,923240672390021120
94744,-146.173996,640.007996,90.400002,13,8,1203,671046377521807360
94745,-164.289993,638.255981,149.199997,13,8,1203,445865502800084992
94746,-204.296997,626.768005,58.000000,13,8,1204,324268587738988544
94747,-217.649002,624.640991,55.599998,13,8,1204,598979506354520064
94748,-195.606995,628.153015,102.400002,13,8,1204,360294567259406336
94749,-194.302994,628.359985,96.400002,13,8,1204,941252390839910400
94750,-220.966995,624.112000,156.399994,13,8,1204,427843888762339330
94751,-243.158005,612.854004,144.399994,13,8,1205,707070158035771394
94753,-224.613998,616.992981,154.000000,13,8,1205,427843888762339330
94754,-225.278000,616.844971,62.799999,13,8,1205,810656247983374336
94755,-238.199997,613.960999,113.199997,13,8,1205,225197023815536641
94756,-226.292999,616.619019,55.599998,13,8,1205,598979506354520064
94757,-291.915009,593.403992,79.599998,13,8,1206,716073508983013376
94760,-302.613007,583.330017,108.400002,13,8,1207,153122730927980544
94761,-304.270996,582.737976,65.199997,13,8,1207,801640802391425024
94762,-336.441986,564.239014,50.799999,13,8,1208,873736948055801856
94763,-352.437988,557.393005,148.000000,13,8,1208,495397058539167746
94764,-364.864990,552.075012,106.646004,13,8,1208,648519789483925506
94765,-362.697998,553.002014,148.000000,13,8,1208,589972513258209280
94767,-357.696991,555.143005,116.800003,13,8,1208,396316835928080384
94769,-377.649994,538.880981,112.000000,13,8,1209,436849988488658944
94770,-387.877014,533.737000,80.320000,13,8,1209,963770938732576768
94772,-453.191986,480.244995,107.599998,13,8,1211,810651918656339968
94774,-461.161987,474.917999,102.400002,13,8,1211,229685092824383488
94776,-489.428986,445.700012,71.199997,13,8,1212,878209830093856770
94777,-464.479004,464.699005,101.199997,13,8,1212,229685092824383488
94779,-486.373993,448.027008,111.400002,13,8,1212,306248141932339202
94781,-482.548004,443.563995,66.400002,13,8,1213,878209830093856770
94782,-498.441010,429.838013,61.599998,13,8,1213,968298315298897920
94784,-482.154999,443.903992,119.199997,13,8,1213,306248141932339202
94786,-538.953003,374.760986,52.000000,13,8,1215,968280242076516352
94788,-572.130005,326.928986,77.199997,13,8,1216,743119158564093952
94789,-571.031982,328.303986,83.199997,13,8,1216,468380889596821504
94791,-599.651001,279.006989,131.199997,13,8,1217,99080360050040834
94792,-597.112000,271.837006,107.199997,13,8,1218,711575750511165440
94793,-612.843994,246.199005,60.400002,13,8,1218,517918836230455296
94794,-598.010986,270.371002,130.000000,13,8,1218,99080360050040834
94795,-617.174988,239.141998,92.800003,13,8,1218,495407160285462528
94796,-608.408997,253.427002,55.599998,13,8,1218,418838132599816192
94798,-623.081970,215.067993,68.800003,13,8,1219,743096137539387392
94799,-629.023987,189.735992,108.400002,13,8,1220,432355803446382593
94800,-635.554016,175.393005,97.599998,13,8,1220,707074556082270210
94803,-636.622986,158.199005,130.000000,13,8,1221,734087151578251264
94805,-653.416016,92.373497,121.599998,13,8,1222,495396096466505730
94806,-660.340027,41.955101,101.199997,13,8,1223,558458310999674881
94808,-661.484009,2.247470,70.000000,13,8,1224,180152094026633217
94809,-654.578979,40.021599,103.599998,13,8,1224,558458310999674881
94811,-658.679016,17.593201,52.000000,13,8,1224,743098817598980096
94814,-661.611023,-23.915501,209.000000,13,8,1225,657525751754522624
94817,-653.698975,-94.518501,239.000000,13,8,1227,540432230162366464
94818,-653.656006,-105.278000,257.000000,13,8,1227,117095445737504768
94819,-653.581970,-123.797997,206.600006,13,8,1227,220688476385841153
94820,-646.072021,-143.242996,249.800003,13,8,1228,4525108823588864
94821,-645.966980,-144.839005,245.000000,13,8,1228,4513151634636800
94822,-646.656006,-134.341995,247.399994,13,8,1228,4549847835213824
94823,-647.219971,-125.761002,205.399994,13,8,1228,220688476385841153
94824,-645.796021,-147.434006,243.800003,13,8,1228,4525246262542336
94825,-636.830017,-176.475006,243.800003,13,8,1229,382806930399166464
94826,-636.333984,-180.350006,237.399994,13,8,1229,324276009442476032
94827,-637.184998,-173.697998,201.800003,13,8,1229,927744478175821824
94832,-605.260986,-273.160004,246.199997,13,8,1231,220681741877121025
94834,-604.616028,-275.686005,180.699997,13,8,1231,211678803229941762
94835,-589.838989,-302.022003,250.399994,13,8,1232,684549411103047680
94836,-597.661011,-277.772003,242.600006,13,8,1232,220681741877121025
94837,-595.867981,-283.329987,189.800003,13,8,1232,211678803229941762
94838,-585.161011,-316.526001,159.800003,13,8,1232,783628328044072961
94839,-571.835999,-333.403015,247.399994,13,8,1233,63057472889290752
94840,-567.252014,-345.096985,252.199997,13,8,1233,297237919003836416
94842,-564.171021,-352.954987,257.000000,13,8,1233,495405167437418497
94845,-576.755005,-320.852997,162.199997,13,8,1233,783628328044072961
94846,-543.109985,-383.279999,155.000000,13,8,1234,220690331811717122
94847,-544.351990,-380.608002,153.600006,13,8,1234,54045738149085184
94848,-561.440979,-343.852997,249.800003,13,8,1234,297237919003836416
94849,-557.056030,-353.283997,253.399994,13,8,1234,495405167437418497
94850,-536.633972,-382.510986,157.399994,13,8,1235,220690331811717122
94852,-521.534973,-410.360992,207.800003,13,8,1235,558449583609348096
94853,-528.551025,-397.420990,230.600006,13,8,1235,914240894838767616
94854,-518.421021,-416.105011,163.800003,13,8,1235,184652395085561856
94855,-519.676025,-413.790009,169.699997,13,8,1235,589971757343965184
94856,-505.752991,-424.931000,200.600006,13,8,1236,526925760607289344
94857,-497.084991,-438.806000,157.399994,13,8,1236,117097232443899904
94858,-497.997009,-437.346985,170.600006,13,8,1236,932253094324994048
94859,-496.809998,-439.247009,228.199997,13,8,1236,950261376801046528
94860,-497.997009,-437.346985,170.600006,13,8,1236,932253094341775361
94864,-486.467010,-444.287994,197.600006,13,8,1237,292742909311057920
94866,-481.154999,-451.729004,219.457001,13,8,1237,950267217956569088
94867,-476.545990,-458.184998,218.085999,13,8,1237,409831551820365824
94868,-486.049011,-444.873993,257.000000,13,8,1237,824159625161998336
94869,-432.563995,-504.984009,156.199997,13,8,1238,292738580000808962
94870,-428.101013,-500.790009,165.800003,13,8,1239,292738580000804865
94871,-420.684998,-508.859985,218.600006,13,8,1239,864703704119377920
94872,-425.286011,-503.852997,155.000000,13,8,1239,292738580000808962
94873,-370.197998,-551.456970,195.800003,13,8,1240,743103971559735296
94874,-383.631989,-538.534973,231.800003,13,8,1240,27054376954626048
94876,-344.532990,-565.564026,249.080002,13,8,1241,216174362678530049
94878,-365.295990,-547.919006,194.600006,13,8,1241,743103971559735296
94879,-316.273010,-580.302002,259.399994,13,8,1242,752104505025232896
94881,-279.313995,-599.088013,173.000000,13,8,1243,418849608752431104
94883,-232.541000,-620.502991,239.399994,13,8,1244,18016460093784064
94884,-237.007996,-617.947998,209.000000,13,8,1244,797153489296822273
94885,-201.929001,-629.684021,254.054993,13,8,1245,734095535371194369
94886,-196.365005,-632.427002,210.800003,13,8,1245,860199760911405057
94887,-203.074005,-629.119995,229.399994,13,8,1245,315252454969057282
94890,-147.207993,-647.440002,253.399994,13,8,1246,306247042403926016
94892,-102.236000,-656.955994,249.800003,13,8,1247,558446628671848448
94893,-134.007996,-645.903015,213.800003,13,8,1247,54046081746468864
94895,-124.658997,-649.155029,221.326996,13,8,1247,499903269489868800
94896,-107.941002,-654.971008,194.600006,13,8,1247,54047387416526848
94897,-132.496994,-646.427979,181.399994,13,8,1247,517920141900513280
94898,-101.875000,-650.718018,247.800003,13,8,1248,558446628671848448
94900,-28.921900,-662.780029,217.699997,13,8,1249,49545918092935168
94901,14.010700,-663.617981,218.600006,13,8,1250,63054380512837632
94903,-14.742700,-659.271973,213.800003,13,8,1250,49545918092935168
94905,62.447201,-662.171021,169.399994,13,8,1251,220678718203363328
94906,48.780800,-660.960022,230.600006,13,8,1251,639515338974691328
94908,68.665001,-656.148010,175.399994,13,8,1252,878210998324957185
94909,63.187000,-656.000977,167.000000,13,8,1252,220678718203363328
94911,75.982399,-656.343994,156.199997,13,8,1252,747603379299024896
94913,98.174301,-651.051025,212.600006,13,8,1253,517918561352548352
94914,100.453003,-650.971008,167.000000,13,8,1253,589974987159371776
94916,142.826996,-649.495972,183.800003,13,8,1253,887212150248964096
94918,156.102997,-642.028015,179.000000,13,8,1254,734097803097145344
94919,148.100998,-642.802002,181.399994,13,8,1254,887212150248964096
94921,194.106003,-631.395020,176.600006,13,8,1255,932253025605517312
94923,207.498001,-629.262024,187.399994,13,8,1255,855684135375605761
94924,182.453003,-633.252014,199.399994,13,8,1255,707067409239900160
94925,217.057007,-621.718994,184.199997,13,8,1256,855684135375605761
94926,230.186996,-618.789001,234.199997,13,8,1256,238693872627089408
94927,232.841995,-618.195984,228.199997,13,8,1256,873701145208422400
94929,237.800003,-617.090027,252.800003,13,8,1256,864731466787979264
94930,218.319000,-621.437988,230.600006,13,8,1256,495396989802905600
94931,298.778992,-594.508972,223.399994,13,8,1257,445883026266652672
94932,298.606995,-587.908997,221.000000,13,8,1258,445883026266652672
94933,351.885010,-560.856995,247.399994,13,8,1259,301743717671243777
94934,352.270996,-560.690979,187.699997,13,8,1259,635010777291427841
94936,398.572998,-531.677979,170.000000,13,8,1260,535933372178890752
94937,382.813995,-539.604004,258.200012,13,8,1260,968285670931959809
94938,375.088013,-543.489990,197.479996,13,8,1260,117102386404655104
94939,417.033997,-514.007996,245.000000,13,8,1261,535931791647707137
94941,401.412994,-523.109985,259.399994,13,8,1261,355785470073896960
94943,395.467987,-526.573975,168.199997,13,8,1261,535933372178890752
94944,404.489014,-521.317993,152.600006,13,8,1261,860195981323403264
94948,460.290009,-479.069000,257.000000,13,8,1262,364825242360610816
94949,477.515991,-458.500000,162.199997,13,8,1263,657527057441361921
94950,456.670990,-474.372009,254.600006,13,8,1263,364825242360610816
94952,512.192017,-421.880005,180.199997,13,8,1264,662046325092646912
94954,493.029999,-438.431000,245.000000,13,8,1264,225185272768233472
94955,514.619995,-419.782990,190.520004,13,8,1264,355792548196782081
94956,512.544006,-413.640991,185.199997,13,8,1265,355792548196782081
94957,522.460999,-403.947998,182.600006,13,8,1265,468378965451472896
94958,522.260010,-404.144012,152.600006,13,8,1265,94577378881175552
94962,583.685974,-317.204987,253.399994,13,8,1267,932245397743599616
94964,574.054993,-329.273010,152.600006,13,8,1267,810650475547328512
94965,565.146973,-340.433990,257.000000,13,8,1267,909728361679421440
94970,606.317993,-262.506012,193.399994,13,8,1269,63064894592778240
94971,604.372009,-265.675995,212.600006,13,8,1269,166655588762124288
94974,640.229004,-172.281998,215.000000,13,8,1271,454864661876047872
94975,642.815002,-166.602997,228.199997,13,8,1271,306250340938809344
94976,644.408997,-163.100006,210.332993,13,8,1271,360292368236150784
94977,650.406982,-130.487000,174.199997,13,8,1272,225190770326372352
94979,653.611023,-122.120003,179.000000,13,8,1272,229685230280118273
94980,637.893982,-163.173996,227.000000,13,8,1272,306250340938809344
94981,641.297974,-154.283005,207.800003,13,8,1272,360292368236150784
94982,640.283020,-156.936005,180.199997,13,8,1272,445858424693981184
94983,649.083008,-116.093002,176.942993,13,8,1273,229685230280118273
94984,652.081970,-106.535004,227.000000,13,8,1273,202664182254927872
94985,655.502014,-73.878899,191.000000,13,8,1274,837675852916330497
94986,658.440002,-61.996700,179.000000,13,8,1274,229685711299674112
94987,660.713013,-22.958200,236.600006,13,8,1275,671041910772600833
94988,661.791992,-17.056000,216.199997,13,8,1275,423339120887070720
94989,659.885986,-27.483200,229.399994,13,8,1275,445864334568980480
94992,661.672974,24.431801,179.000000,13,8,1276,635010158799355904
94994,657.661011,43.394699,217.399994,13,8,1277,391820039528906752
94998,653.693970,95.838501,227.000000,13,8,1278,698058285856591873
95001,646.942017,129.998993,237.080002,13,8,1279,301754025575972864
95002,645.012024,159.367996,155.000000,13,8,1279,166641570005655554
95004,638.818970,160.921997,153.800003,13,8,1280,166641570005655554
95006,621.447021,232.671005,223.399994,13,8,1281,301768525385564160
95007,624.007019,219.272995,181.399994,13,8,1281,819656644026699777
95008,625.471008,211.612000,231.800003,13,8,1281,180149482652958720
95009,614.767029,235.996002,221.600006,13,8,1282,301768525385564160
95010,611.010010,250.684006,207.800003,13,8,1282,864702123571412992
95011,606.909973,266.713989,164.199997,13,8,1282,301747978262020096
95012,613.151001,242.313004,169.399994,13,8,1282,211673030777110528
95013,597.280029,278.953003,213.800003,13,8,1283,220684284497760257
95014,570.711975,336.270996,187.399994,13,8,1284,301747909542543360
95015,566.594971,346.773010,185.000000,13,8,1284,90079139389775874
95016,548.135010,372.471008,155.000000,13,8,1285,864698687597576192
